datetime,generation_mw,hour,dayofweek,month,lag_1,lag_24,lag_168,rolling_mean_24,XGBoost_Pred,LSTM_Pred
2025-02-10 07:00:00,9798.0,7,0,2,8947.0,9847.0,9052.0,9664.166666666666,9119.938,11581.715
2025-02-10 08:00:00,10313.0,8,0,2,9798.0,10290.0,10127.0,9662.125,10077.797,11941.998
2025-02-10 09:00:00,10232.0,9,0,2,10313.0,10238.0,10200.0,9663.083333333334,10467.479,12135.516
2025-02-10 10:00:00,10289.0,10,0,2,10232.0,10340.0,10256.0,9662.833333333334,10407.677,12241.198
2025-02-10 11:00:00,10736.0,11,0,2,10289.0,10740.0,10727.0,9660.708333333334,10520.384,12284.684
2025-02-10 12:00:00,11013.0,12,0,2,10736.0,11016.0,11207.0,9660.541666666666,10892.126,12338.422
2025-02-10 13:00:00,10727.0,13,0,2,11013.0,10593.0,10893.0,9660.416666666666,11008.605,12365.301
2025-02-10 14:00:00,10354.0,14,0,2,10727.0,10106.0,10472.0,9666.0,10723.57,12443.655
2025-02-10 15:00:00,10005.0,15,0,2,10354.0,9748.0,9975.0,9676.333333333334,10096.856,12519.182
2025-02-10 16:00:00,9982.0,16,0,2,10005.0,9763.0,10003.0,9687.041666666666,9771.124,12561.464
2025-02-10 17:00:00,10751.0,17,0,2,9982.0,10545.0,10745.0,9696.166666666666,10381.304,12510.493
2025-02-10 18:00:00,11231.0,18,0,2,10751.0,11152.0,11157.5,9704.75,11471.239,12366.842
2025-02-10 19:00:00,10858.0,19,0,2,11231.0,10919.0,10960.0,9708.041666666666,11231.7295,12227.381
2025-02-10 20:00:00,10716.0,20,0,2,10858.0,10658.0,10675.0,9705.5,10806.231,12072.231
2025-02-10 21:00:00,10382.0,21,0,2,10716.0,10279.0,10321.0,9707.916666666666,10474.787,11938.264
2025-02-10 22:00:00,9733.0,22,0,2,10382.0,9653.0,9741.0,9712.208333333334,9932.543,11706.751
2025-02-10 23:00:00,9399.0,23,0,2,9733.0,9237.0,9359.0,9715.541666666666,9269.758,11503.584
2025-02-11 00:00:00,8755.0,0,1,2,9399.0,8502.0,8746.0,9722.291666666666,8976.623,10491.538
2025-02-11 01:00:00,8263.0,1,1,2,8755.0,8180.0,8259.0,9732.833333333334,8409.471,10457.782
2025-02-11 02:00:00,7875.0,2,1,2,8263.0,7906.0,7948.0,9736.291666666666,8047.8545,10498.76
2025-02-11 03:00:00,7724.0,3,1,2,7875.0,7755.0,7794.0,9735.0,7731.049,10602.159
2025-02-11 04:00:00,7719.0,4,1,2,7724.0,7537.0,7713.0,9733.708333333334,7566.597,10774.796
2025-02-11 05:00:00,8072.0,5,1,2,7719.0,7989.0,8096.0,9741.291666666666,7735.7065,10993.444
2025-02-11 06:00:00,9003.0,6,1,2,8072.0,8947.0,9016.0,9744.75,8114.074,11187.762
2025-02-11 07:00:00,9928.0,7,1,2,9003.0,9798.0,9847.0,9747.083333333334,9233.464,11411.425
2025-02-11 08:00:00,10185.0,8,1,2,9928.0,10313.0,10394.0,9752.5,10176.617,11620.816
2025-02-11 09:00:00,10308.0,9,1,2,10185.0,10232.0,10118.0,9747.166666666666,10326.473,11727.229
2025-02-11 10:00:00,10512.0,10,1,2,10308.0,10289.0,10183.0,9750.333333333334,10471.877,11850.588
2025-02-11 11:00:00,10973.0,11,1,2,10512.0,10736.0,10869.0,9759.625,10686.171,12092.29
2025-02-11 12:00:00,11281.0,12,1,2,10973.0,11013.0,10990.0,9769.5,11037.378,12386.18
2025-02-11 13:00:00,10898.0,13,1,2,11281.0,10727.0,10492.0,9780.666666666666,11260.365,12464.042
2025-02-11 14:00:00,10383.0,14,1,2,10898.0,10354.0,10223.0,9787.791666666666,10827.446,12484.801
2025-02-11 15:00:00,10133.0,15,1,2,10383.0,10005.0,10042.0,9789.0,10157.096,12535.447
2025-02-11 16:00:00,10094.0,16,1,2,10133.0,9982.0,9967.0,9794.333333333334,9940.971,12604.767
2025-02-11 17:00:00,10761.0,17,1,2,10094.0,10751.0,10683.0,9799.0,10499.074,12708.575
2025-02-11 18:00:00,11358.0,18,1,2,10761.0,11231.0,11300.0,9799.416666666666,11485.778,12844.095
2025-02-11 19:00:00,11073.0,19,1,2,11358.0,10858.0,10917.0,9804.708333333334,11312.173,12993.375
2025-02-11 20:00:00,10889.0,20,1,2,11073.0,10716.0,10706.0,9813.666666666666,10996.382,13071.713
2025-02-11 21:00:00,10442.0,21,1,2,10889.0,10382.0,10441.0,9820.875,10561.948,13011.711
2025-02-11 22:00:00,9876.0,22,1,2,10442.0,9733.0,9954.0,9823.375,10127.987,12844.014
2025-02-11 23:00:00,9392.0,23,1,2,9876.0,9399.0,9416.0,9829.333333333334,9412.88,12569.988
2025-02-12 00:00:00,8823.0,0,2,2,9392.0,8755.0,8959.0,9829.041666666666,9021.093,11213.8125
2025-02-12 01:00:00,8221.0,1,2,2,8823.0,8263.0,8407.0,9831.875,8479.889,10939.733
2025-02-12 02:00:00,7978.0,2,2,2,8221.0,7875.0,8088.0,9830.125,7994.795,10707.227
2025-02-12 03:00:00,7827.0,3,2,2,7978.0,7724.0,7874.0,9834.416666666666,7794.7334,10601.773
2025-02-12 04:00:00,7813.0,4,2,2,7827.0,7719.0,7781.0,9838.708333333334,7654.533,10727.049
2025-02-12 05:00:00,8031.0,5,2,2,7813.0,8072.0,8065.0,9842.625,7762.5967,10901.098
2025-02-12 06:00:00,9044.0,6,2,2,8031.0,9003.0,9058.0,9840.916666666666,8141.706,11070.772
2025-02-12 07:00:00,9945.0,7,2,2,9044.0,9928.0,9528.0,9842.625,9214.202,11342.519
2025-02-12 08:00:00,10468.0,8,2,2,9945.0,10185.0,10355.0,9843.333333333334,10136.26,11630.206
2025-02-12 09:00:00,10240.0,9,2,2,10468.0,10308.0,10417.0,9855.125,10630.338,11802.18
2025-02-12 10:00:00,10563.0,10,2,2,10240.0,10512.0,10552.0,9852.291666666666,10433.032,11932.865
2025-02-12 11:00:00,10947.0,11,2,2,10563.0,10973.0,10973.0,9854.416666666666,10701.355,12153.051
2025-02-12 12:00:00,11347.0,12,2,2,10947.0,11281.0,11321.0,9853.333333333334,11103.075,12377.02
2025-02-12 13:00:00,10888.0,13,2,2,11347.0,10898.0,10789.0,9856.083333333334,11304.887,12554.658
2025-02-12 14:00:00,10752.0,14,2,2,10888.0,10383.0,10509.0,9855.666666666666,10840.436,12598.726
2025-02-12 15:00:00,10347.0,15,2,2,10752.0,10133.0,9993.0,9871.041666666666,10514.363,12625.137
2025-02-12 16:00:00,10219.0,16,2,2,10347.0,10094.0,10092.0,9879.958333333334,10150.487,12717.091
2025-02-12 17:00:00,11070.0,17,2,2,10219.0,10761.0,11001.0,9885.166666666666,10586.122,12828.758
2025-02-12 18:00:00,11684.5,18,2,2,11070.0,11358.0,11473.0,9898.041666666666,11728.046,12999.617
2025-02-12 19:00:00,11412.0,19,2,2,11684.5,11073.0,11268.0,9911.645833333334,11588.464,13133.68
2025-02-12 20:00:00,11253.0,20,2,2,11412.0,10889.0,10874.0,9925.770833333334,11306.3955,13239.577
2025-02-12 21:00:00,10701.0,21,2,2,11253.0,10442.0,10456.0,9940.9375,10932.588,13364.644
2025-02-12 22:00:00,10281.0,22,2,2,10701.0,9876.0,9827.0,9951.729166666666,10323.662,13469.319
2025-02-12 23:00:00,9665.0,23,2,2,10281.0,9392.0,9257.0,9968.604166666666,9862.701,13516.057
2025-02-13 00:00:00,9087.0,0,3,2,9665.0,8823.0,8813.0,9979.979166666666,9294.124,11765.243
2025-02-13 01:00:00,8771.0,1,3,2,9087.0,8221.0,8282.0,9990.979166666666,8751.105,11584.707
2025-02-13 02:00:00,8498.0,2,3,2,8771.0,7978.0,8231.0,10013.895833333334,8468.524,11562.889
2025-02-13 03:00:00,8242.0,3,3,2,8498.0,7827.0,7985.0,10035.5625,8194.257,11537.286
2025-02-13 04:00:00,8223.0,4,3,2,8242.0,7813.0,7825.0,10052.854166666666,7996.367,11530.656
2025-02-13 05:00:00,8520.0,5,3,2,8223.0,8031.0,8258.0,10069.9375,8064.41,11508.887
2025-02-13 06:00:00,9259.0,6,3,2,8520.0,9044.0,9163.0,10090.3125,8540.96,11681.148
2025-02-13 07:00:00,10023.0,7,3,2,9259.0,9945.0,9535.0,10099.270833333334,9314.031,11858.893
2025-02-13 08:00:00,10616.0,8,3,2,10023.0,10468.0,10532.0,10102.520833333334,10239.721,12069.224
2025-02-13 09:00:00,10741.0,9,3,2,10616.0,10240.0,10468.0,10108.6875,10670.011,12067.661
2025-02-13 10:00:00,10972.0,10,3,2,10741.0,10563.0,10708.0,10129.5625,10842.736,12100.578
2025-02-13 11:00:00,11391.0,11,3,2,10972.0,10947.0,11217.0,10146.604166666666,11043.481,12304.91
2025-02-13 12:00:00,11614.0,12,3,2,11391.0,11347.0,11382.0,10165.104166666666,11490.903,12504.877
2025-02-13 13:00:00,11265.0,13,3,2,11614.0,10888.0,10911.0,10176.229166666666,11493.437,12640.676
2025-02-13 14:00:00,10910.0,14,3,2,11265.0,10752.0,10671.0,10191.9375,11173.41,12757.586
2025-02-13 15:00:00,10650.0,15,3,2,10910.0,10347.0,10159.0,10198.520833333334,10729.966,12779.072
2025-02-13 16:00:00,10584.0,16,3,2,10650.0,10219.0,10134.0,10211.145833333334,10443.824,12828.502
2025-02-13 17:00:00,11245.0,17,3,2,10584.0,11070.0,10915.0,10226.354166666666,10837.054,12890.179
2025-02-13 18:00:00,11740.5,18,3,2,11245.0,11684.5,11511.0,10233.645833333334,11995.555,12944.278
2025-02-13 19:00:00,11399.0,19,3,2,11740.5,11412.0,11257.0,10235.979166666666,11678.928,13000.774
2025-02-13 20:00:00,11257.0,20,3,2,11399.0,11253.0,10866.0,10235.4375,11307.549,13103.996
2025-02-13 21:00:00,10867.0,21,3,2,11257.0,10701.0,10503.0,10235.604166666666,10940.408,13234.114
2025-02-13 22:00:00,10489.0,22,3,2,10867.0,10281.0,10067.0,10242.520833333334,10519.347,13343.51
2025-02-13 23:00:00,9994.0,23,3,2,10489.0,9665.0,9524.0,10251.1875,10128.394,13442.164
2025-02-14 00:00:00,9254.0,0,4,2,9994.0,9087.0,8848.0,10264.895833333334,9459.967,11990.373
2025-02-14 01:00:00,8797.0,1,4,2,9254.0,8771.0,8455.0,10271.854166666666,8841.1455,11799.383
2025-02-14 02:00:00,8685.0,2,4,2,8797.0,8498.0,8160.0,10272.9375,8419.698,11703.53
2025-02-14 03:00:00,8529.0,3,4,2,8685.0,8242.0,7926.0,10280.729166666666,8313.399,11707.543
2025-02-14 04:00:00,8391.0,4,4,2,8529.0,8223.0,7877.0,10292.6875,8210.831,11691.687
2025-02-14 05:00:00,8246.0,5,4,2,8391.0,8520.0,8103.0,10299.6875,8200.927,11654.445
2025-02-14 06:00:00,8710.0,6,4,2,8246.0,9259.0,8410.0,10288.270833333334,8179.7026,11678.193
2025-02-14 07:00:00,9330.0,7,4,2,8710.0,10023.0,9139.0,10265.395833333334,8841.426,11891.855
2025-02-14 08:00:00,9381.0,8,4,2,9330.0,10616.0,9329.0,10236.520833333334,9585.31,12057.138
2025-02-14 09:00:00,9290.0,9,4,2,9381.0,10741.0,9217.0,10185.0625,9618.654,11995.607
2025-02-14 10:00:00,9511.0,10,4,2,9290.0,10972.0,9350.0,10124.604166666666,9583.932,11950.367
2025-02-14 11:00:00,10172.0,11,4,2,9511.0,11391.0,9808.0,10063.729166666666,9836.784,12042.132
2025-02-14 12:00:00,10559.0,12,4,2,10172.0,11614.0,10313.0,10012.9375,10464.682,12203.405
2025-02-14 13:00:00,9145.0,13,4,2,10559.0,11265.0,8834.0,9968.979166666666,10541.147,12187.034
2025-02-14 14:00:00,8786.0,14,4,2,9145.0,10910.0,8359.0,9880.645833333334,9359.622,12024.064
2025-02-14 15:00:00,8676.0,15,4,2,8786.0,10650.0,8126.0,9792.145833333334,8989.317,11986.992
2025-02-14 16:00:00,8698.0,16,4,2,8676.0,10584.0,8192.0,9709.895833333334,8832.741,11977.971
2025-02-14 17:00:00,9150.0,17,4,2,8698.0,11245.0,8785.0,9631.3125,9376.24,12093.236
2025-02-14 18:00:00,9765.5,18,4,2,9150.0,11740.5,9852.5,9544.020833333334,10601.329,12305.18
2025-02-14 19:00:00,9569.0,19,4,2,9765.5,11399.0,9779.0,9461.729166666666,10492.273,12386.166
2025-02-14 20:00:00,9217.0,20,4,2,9569.0,11257.0,9705.0,9385.479166666666,10100.35,12364.695
2025-02-14 21:00:00,8919.0,21,4,2,9217.0,10867.0,9384.0,9300.479166666666,9433.034,12285.952
2025-02-14 22:00:00,8574.0,22,4,2,8919.0,10489.0,8853.0,9219.3125,9162.377,12236.918
2025-02-14 23:00:00,8145.0,23,4,2,8574.0,9994.0,8578.0,9139.520833333334,8534.614,12218.094
2025-02-15 00:00:00,7532.0,0,5,2,8145.0,9254.0,7999.0,9062.479166666666,8078.485,10960.872
2025-02-15 01:00:00,7148.0,1,5,2,7532.0,8797.0,7546.0,8990.729166666666,7425.957,10728.271
2025-02-15 02:00:00,6988.0,2,5,2,7148.0,8685.0,7253.0,8922.020833333334,7131.611,10628.6
2025-02-15 03:00:00,6952.0,3,5,2,6988.0,8529.0,7018.0,8851.3125,7007.0117,10592.433
2025-02-15 04:00:00,6920.0,4,5,2,6952.0,8391.0,6901.0,8785.604166666666,6955.9424,10468.896
2025-02-15 05:00:00,6935.0,5,5,2,6920.0,8246.0,7281.0,8724.3125,6965.879,10402.125
2025-02-15 06:00:00,7278.0,6,5,2,6935.0,8710.0,8282.0,8669.6875,7332.871,10511.699
2025-02-15 07:00:00,8107.0,7,5,2,7278.0,9330.0,9006.0,8610.020833333334,7647.968,10689.723
2025-02-15 08:00:00,8292.0,8,5,2,8107.0,9381.0,9305.0,8559.0625,8577.851,10868.491
2025-02-15 09:00:00,8235.0,9,5,2,8292.0,9290.0,9600.0,8513.6875,8671.056,10855.625
2025-02-15 10:00:00,8547.0,10,5,2,8235.0,9511.0,9793.0,8469.729166666666,8677.061,10797.785
2025-02-15 11:00:00,9054.0,11,5,2,8547.0,10172.0,10091.0,8429.5625,9036.468,10907.881
2025-02-15 12:00:00,9611.0,12,5,2,9054.0,10559.0,10493.0,8382.979166666666,9581.163,11044.82
2025-02-15 13:00:00,9573.0,13,5,2,9611.0,9145.0,10048.0,8343.479166666666,9634.359,10981.196
2025-02-15 14:00:00,8986.0,14,5,2,9573.0,8786.0,9718.0,8361.3125,9549.415,11022.84
2025-02-15 15:00:00,8592.0,15,5,2,8986.0,8676.0,9518.0,8369.645833333334,8927.957,10891.125
2025-02-15 16:00:00,8748.0,16,5,2,8592.0,8698.0,9483.0,8366.145833333334,8694.331,10800.889
2025-02-15 17:00:00,9780.0,17,5,2,8748.0,9150.0,10369.0,8368.229166666666,9372.092,10925.119
2025-02-15 18:00:00,10243.5,18,5,2,9780.0,9765.5,11117.5,8394.479166666666,10325.051,11264.405
2025-02-15 19:00:00,10077.0,19,5,2,10243.5,9569.0,10820.0,8414.395833333334,10322.087,11368.52
2025-02-15 20:00:00,10074.0,20,5,2,10077.0,9217.0,10725.0,8435.5625,9982.501,11400.939
2025-02-15 21:00:00,9730.0,21,5,2,10074.0,8919.0,10145.0,8471.270833333334,9687.787,11425.795
2025-02-15 22:00:00,9287.0,22,5,2,9730.0,8574.0,9649.0,8505.0625,9217.074,11400.114
2025-02-15 23:00:00,8759.0,23,5,2,9287.0,8145.0,9125.0,8534.770833333334,8915.969,11351.879
2025-02-16 00:00:00,8315.0,0,6,2,8759.0,7532.0,8495.0,8560.354166666666,8402.565,10536.257
2025-02-16 01:00:00,7998.0,1,6,2,8315.0,7148.0,8179.0,8592.979166666666,8013.3594,10412.105
2025-02-16 02:00:00,7695.0,2,6,2,7998.0,6988.0,7768.0,8628.395833333334,7735.2627,10348.46
2025-02-16 03:00:00,7514.0,3,6,2,7695.0,6952.0,7502.0,8657.854166666666,7425.5356,10256.314
2025-02-16 04:00:00,7474.0,4,6,2,7514.0,6920.0,7519.0,8681.270833333334,7266.201,10120.117
2025-02-16 05:00:00,7914.0,5,6,2,7474.0,6935.0,7901.0,8704.354166666666,7300.236,10081.674
2025-02-16 06:00:00,8940.0,6,6,2,7914.0,7278.0,8900.0,8745.145833333334,7847.478,10301.7705
2025-02-16 07:00:00,9728.0,7,6,2,8940.0,8107.0,9847.0,8814.395833333334,9063.31,10741.594
2025-02-16 08:00:00,10304.0,8,6,2,9728.0,8292.0,10290.0,8881.9375,9812.055,10973.233
2025-02-16 09:00:00,10274.0,9,6,2,10304.0,8235.0,10238.0,8965.770833333334,10381.261,11068.815
2025-02-16 10:00:00,10295.0,10,6,2,10274.0,8547.0,10340.0,9050.729166666666,10376.688,11089.179
2025-02-16 11:00:00,10816.0,11,6,2,10295.0,9054.0,10740.0,9123.5625,10394.528,11185.136
2025-02-16 12:00:00,11247.0,12,6,2,10816.0,9611.0,11016.0,9196.979166666666,10906.703,11397.224
2025-02-16 13:00:00,10716.0,13,6,2,11247.0,9573.0,10593.0,9265.145833333334,11149.784,11428.729
2025-02-16 14:00:00,10620.0,14,6,2,10716.0,8986.0,10106.0,9312.770833333334,10730.897,11149.1
2025-02-16 15:00:00,10397.0,15,6,2,10620.0,8592.0,9748.0,9380.854166666666,10401.652,11013.98
2025-02-16 16:00:00,10257.0,16,6,2,10397.0,8748.0,9763.0,9456.0625,10106.839,10831.871
2025-02-16 17:00:00,10764.0,17,6,2,10257.0,9780.0,10545.0,9518.9375,10282.938,10977.017
2025-02-16 18:00:00,11509.0,18,6,2,10764.0,10243.5,11152.0,9559.9375,11147.49,11208.228
2025-02-16 19:00:00,11190.0,19,6,2,11509.0,10077.0,10919.0,9612.666666666666,11401.438,11362.777
2025-02-16 20:00:00,11046.0,20,6,2,11190.0,10074.0,10658.0,9659.041666666666,11065.965,11368.595
2025-02-16 21:00:00,10556.0,21,6,2,11046.0,9730.0,10279.0,9699.541666666666,10751.696,11323.09
2025-02-16 22:00:00,10076.0,22,6,2,10556.0,9287.0,9653.0,9733.958333333334,10120.756,11273.136
2025-02-16 23:00:00,9527.0,23,6,2,10076.0,8759.0,9237.0,9766.833333333334,9630.21,11166.687
2025-02-17 00:00:00,9029.0,0,0,2,9527.0,8315.0,8502.0,9798.833333333334,9090.723,10333.162
2025-02-17 01:00:00,8529.0,1,0,2,9029.0,7998.0,8180.0,9828.583333333334,8635.324,10479.892
2025-02-17 02:00:00,8352.0,2,0,2,8529.0,7695.0,7906.0,9850.708333333334,8220.614,10632.205
2025-02-17 03:00:00,8101.0,3,0,2,8352.0,7514.0,7755.0,9878.083333333334,8050.712,10804.199
2025-02-17 04:00:00,8061.0,4,0,2,8101.0,7474.0,7537.0,9902.541666666666,7843.087,10971.5625
2025-02-17 05:00:00,8509.0,5,0,2,8061.0,7914.0,7989.0,9927.0,7916.6484,11185.837
2025-02-17 06:00:00,9539.0,6,0,2,8509.0,8940.0,8947.0,9951.791666666666,8492.237,11421.901
2025-02-17 07:00:00,10553.0,7,0,2,9539.0,9728.0,9798.0,9976.75,9585.102,11738.445
2025-02-17 08:00:00,10703.0,8,0,2,10553.0,10304.0,10313.0,10011.125,10645.6875,12094.377
2025-02-17 09:00:00,10725.0,9,0,2,10703.0,10274.0,10232.0,10027.75,10743.144,12252.064
2025-02-17 10:00:00,10787.0,10,0,2,10725.0,10295.0,10289.0,10046.541666666666,10803.331,12326.953
2025-02-17 11:00:00,11329.0,11,0,2,10787.0,10816.0,10736.0,10067.041666666666,10877.76,12375.179
2025-02-17 12:00:00,11316.0,12,0,2,11329.0,11247.0,11013.0,10088.416666666666,11381.989,12432.047
2025-02-17 13:00:00,11198.0,13,0,2,11316.0,10716.0,10727.0,10091.291666666666,11270.798,12465.511
2025-02-17 14:00:00,11030.0,14,0,2,11198.0,10620.0,10354.0,10111.375,11127.29,12546.231
2025-02-17 15:00:00,10744.0,15,0,2,11030.0,10397.0,10005.0,10128.458333333334,10811.989,12633.925
2025-02-17 16:00:00,10727.0,16,0,2,10744.0,10257.0,9982.0,10142.916666666666,10483.452,12694.545
2025-02-17 17:00:00,11094.0,17,0,2,10727.0,10764.0,10751.0,10162.5,10880.309,12698.088
2025-02-17 18:00:00,11959.0,18,0,2,11094.0,11509.0,11231.0,10176.25,11756.376,12567.015
2025-02-17 19:00:00,11767.0,19,0,2,11959.0,11190.0,10858.0,10195.0,11889.8545,12448.432
2025-02-17 20:00:00,11465.0,20,0,2,11767.0,11046.0,10716.0,10219.041666666666,11662.964,12329.566
2025-02-17 21:00:00,10993.0,21,0,2,11465.0,10556.0,10382.0,10236.5,11158.061,12201.679
2025-02-17 22:00:00,10422.0,22,0,2,10993.0,10076.0,9733.0,10254.708333333334,10609.292,11948.055
2025-02-17 23:00:00,9831.0,23,0,2,10422.0,9527.0,9399.0,10269.125,9945.216,11739.549
2025-02-18 00:00:00,9259.0,0,1,2,9831.0,9029.0,8755.0,10281.791666666666,9430.3545,10945.627
2025-02-18 01:00:00,8854.0,1,1,2,9259.0,8529.0,8263.0,10291.375,8872.386,10691.938
2025-02-18 02:00:00,8586.0,2,1,2,8854.0,8352.0,7875.0,10304.916666666666,8521.492,10742.394
2025-02-18 03:00:00,8484.0,3,1,2,8586.0,8101.0,7724.0,10314.666666666666,8261.875,10847.138
2025-02-18 04:00:00,8356.0,4,1,2,8484.0,8061.0,7719.0,10330.625,8219.163,11061.935
2025-02-18 05:00:00,8636.0,5,1,2,8356.0,8509.0,8072.0,10342.916666666666,8266.34,11271.435
2025-02-18 06:00:00,9632.0,6,1,2,8636.0,9539.0,9003.0,10348.208333333334,8666.478,11446.363
2025-02-18 07:00:00,10645.0,7,1,2,9632.0,10553.0,9928.0,10352.083333333334,9819.115,11680.213
2025-02-18 08:00:00,10893.0,8,1,2,10645.0,10703.0,10185.0,10355.916666666666,10786.774,11876.36
2025-02-18 09:00:00,10966.0,9,1,2,10893.0,10725.0,10308.0,10363.833333333334,10944.196,12004.678
2025-02-18 10:00:00,11144.0,10,1,2,10966.0,10787.0,10512.0,10373.875,11019.967,12129.488
2025-02-18 11:00:00,11607.0,11,1,2,11144.0,11329.0,10973.0,10388.75,11250.017,12283.463
2025-02-18 12:00:00,11934.0,12,1,2,11607.0,11316.0,11281.0,10400.333333333334,11602.847,12497.446
2025-02-18 13:00:00,11616.0,13,1,2,11934.0,11198.0,10898.0,10426.083333333334,11734.101,12596.168
2025-02-18 14:00:00,11275.0,14,1,2,11616.0,11030.0,10383.0,10443.5,11486.266,12604.761
2025-02-18 15:00:00,10992.0,15,1,2,11275.0,10744.0,10133.0,10453.708333333334,11146.235,12657.541
2025-02-18 16:00:00,10771.0,16,1,2,10992.0,10727.0,10094.0,10464.041666666666,10751.004,12748.828
2025-02-18 17:00:00,11558.0,17,1,2,10771.0,11094.0,10761.0,10465.875,10927.103,12838.893
2025-02-18 18:00:00,12061.5,18,1,2,11558.0,11959.0,11358.0,10485.208333333334,12146.69,12978.175
2025-02-18 19:00:00,11705.0,19,1,2,12061.5,11767.0,11073.0,10489.479166666666,12032.214,13120.793
2025-02-18 20:00:00,11543.0,20,1,2,11705.0,11465.0,10889.0,10486.895833333334,11608.513,13210.072
2025-02-18 21:00:00,11291.0,21,1,2,11543.0,10993.0,10442.0,10490.145833333334,11250.854,13283.477
2025-02-18 22:00:00,10716.0,22,1,2,11291.0,10422.0,9876.0,10502.5625,10974.67,13144.711
2025-02-18 23:00:00,10303.0,23,1,2,10716.0,9831.0,9392.0,10514.8125,10342.676,12866.629
2025-02-19 00:00:00,9664.0,0,2,2,10303.0,9259.0,8823.0,10534.479166666666,9883.867,11809.576
2025-02-19 01:00:00,9049.0,1,2,2,9664.0,8854.0,8221.0,10551.354166666666,9294.124,11525.844
2025-02-19 02:00:00,8857.0,2,2,2,9049.0,8586.0,7978.0,10559.479166666666,8667.361,11312.583
2025-02-19 03:00:00,8619.0,3,2,2,8857.0,8484.0,7827.0,10570.770833333334,8521.492,11222.377
2025-02-19 04:00:00,8579.0,4,2,2,8619.0,8356.0,7813.0,10576.395833333334,8299.854,11141.86
2025-02-19 05:00:00,8765.0,5,2,2,8579.0,8636.0,8031.0,10585.6875,8375.675,11187.945
2025-02-19 06:00:00,9906.0,6,2,2,8765.0,9632.0,9044.0,10591.0625,8838.954,11396.98
2025-02-19 07:00:00,10786.0,7,2,2,9906.0,10645.0,9945.0,10602.479166666666,10074.466,11687.232
2025-02-19 08:00:00,10806.0,8,2,2,10786.0,10893.0,10468.0,10608.354166666666,10866.344,11915.2
2025-02-19 09:00:00,10773.0,9,2,2,10806.0,10966.0,10240.0,10604.729166666666,10942.111,12029.14
2025-02-19 10:00:00,11052.0,10,2,2,10773.0,11144.0,10563.0,10596.6875,10876.052,12174.485
2025-02-19 11:00:00,11118.0,11,2,2,11052.0,11607.0,10947.0,10592.854166666666,11190.918,12385.115
2025-02-19 12:00:00,11578.0,12,2,2,11118.0,11934.0,11347.0,10572.479166666666,11403.846,12581.006
2025-02-19 13:00:00,11217.0,13,2,2,11578.0,11616.0,10888.0,10557.645833333334,11606.019,12707.479
2025-02-19 14:00:00,11027.0,14,2,2,11217.0,11275.0,10752.0,10541.020833333334,11219.256,12731.336
2025-02-19 15:00:00,10795.0,15,2,2,11027.0,10992.0,10347.0,10530.6875,10925.749,12719.207
2025-02-19 16:00:00,10752.0,16,2,2,10795.0,10771.0,10219.0,10522.479166666666,10622.408,12811.023
2025-02-19 17:00:00,11219.0,17,2,2,10752.0,11558.0,11070.0,10521.6875,11021.327,12932.033
2025-02-19 18:00:00,12127.0,18,2,2,11219.0,12061.5,11684.5,10507.5625,12104.014,13102.951
2025-02-19 19:00:00,11856.0,19,2,2,12127.0,11705.0,11412.0,10510.291666666666,12088.611,13255.094
2025-02-19 20:00:00,11662.0,20,2,2,11856.0,11543.0,11253.0,10516.583333333334,11729.16,13355.02
2025-02-19 21:00:00,11120.0,21,2,2,11662.0,11291.0,10701.0,10521.541666666666,11434.882,13473.279
2025-02-19 22:00:00,10809.0,22,2,2,11120.0,10716.0,10281.0,10514.416666666666,10841.628,13582.984
2025-02-19 23:00:00,10185.0,23,2,2,10809.0,10303.0,9665.0,10518.291666666666,10444.016,13639.381
2025-02-20 00:00:00,9694.0,0,3,2,10185.0,9664.0,9087.0,10513.375,9778.296,12246.778
2025-02-20 01:00:00,9105.0,1,3,2,9694.0,9049.0,8771.0,10514.625,9317.983,12082.223
2025-02-20 02:00:00,8753.0,2,3,2,9105.0,8857.0,8498.0,10516.958333333334,8807.855,11962.436
2025-02-20 03:00:00,8533.0,3,3,2,8753.0,8619.0,8242.0,10512.625,8445.936,11900.283
2025-02-20 04:00:00,8520.0,4,3,2,8533.0,8579.0,8223.0,10509.041666666666,8331.627,11892.737
2025-02-20 05:00:00,8844.0,5,3,2,8520.0,8765.0,8520.0,10506.583333333334,8367.805,11842.656
2025-02-20 06:00:00,9607.0,6,3,2,8844.0,9906.0,9259.0,10509.875,8852.432,12003.297
2025-02-20 07:00:00,10584.0,7,3,2,9607.0,10786.0,10023.0,10497.416666666666,9767.72,12212.6045
2025-02-20 08:00:00,10897.0,8,3,2,10584.0,10806.0,10616.0,10489.0,10741.046,12357.584
2025-02-20 09:00:00,10950.0,9,3,2,10897.0,10773.0,10741.0,10492.791666666666,10946.803,12342.35
2025-02-20 10:00:00,10982.0,10,3,2,10950.0,11052.0,10972.0,10500.166666666666,11037.378,12301.087
2025-02-20 11:00:00,11508.0,11,3,2,10982.0,11118.0,11391.0,10497.25,11055.919,12381.858
2025-02-20 12:00:00,11792.0,12,3,2,11508.0,11578.0,11614.0,10513.5,11548.236,12591.455
2025-02-20 13:00:00,11385.0,13,3,2,11792.0,11217.0,11265.0,10522.416666666666,11700.953,12737.377
